date,year,month,region,industry,salary_uah
2026-05-01,2026,5,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",18831.0
2026-05-01,2026,5,Україна,Добувна промисловість і розроблення кар'єрів,34053.0
2026-05-01,2026,5,Україна,Фінансова та страхова діяльність,63112.0
2026-05-01,2026,5,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",29455.0
2026-05-01,2026,5,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",36406.0
2026-05-01,2026,5,Україна,Промисловість,32308.0
2026-05-01,2026,5,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",29321.0
2026-05-01,2026,5,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",33230.0
2026-05-01,2026,5,Україна,Будівництво,23597.0
2026-05-01,2026,5,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,34494.0
2026-05-01,2026,5,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",28874.0
2026-05-01,2026,5,Україна,"Водопостачання; каналізація, поводження з відходами",22074.0
2026-05-01,2026,5,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",28304.0
2026-05-01,2026,5,Україна,Інформація та телекомунікації,79278.0
2026-05-01,2026,5,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",26443.0
2026-05-01,2026,5,Дніпропетровська,Усього,28962.0
2026-05-01,2026,5,Запорізька,Усього,26092.0
2026-05-01,2026,5,Донецька,Усього,27206.0
2026-05-01,2026,5,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,23613.0
